side,entry_ts,exit_ts,entry_price,exit_price,gross_ret,net_ret,net_pct,bars,win
long,2023-04-01 19:15:00,2023-04-02 07:15:00,20.94,21.2,0.01241642788920716,0.011606656733524456,1.1606656733524456,48,True
short,2023-04-02 11:30:00,2023-04-03 00:45:00,21.02,20.43,0.028879099363680938,0.028056160704845956,2.8056160704845956,53,True
short,2023-04-03 05:45:00,2023-04-03 18:15:00,20.11,20.27,-0.007893438579181011,-0.008686965091267762,-0.8686965091267762,50,False
short,2023-04-04 06:15:00,2023-04-05 15:30:00,20.42,20.75,-0.015903614457831283,-0.01669073411084321,-1.6690734110843208,133,False
short,2023-04-05 20:15:00,2023-04-06 14:00:00,20.92,20.61,0.01504124211547797,0.014229371528384549,1.422937152838455,71,True
short,2023-04-06 19:30:00,2023-04-08 07:45:00,20.69,20.62,0.003394762366634385,0.0025922070999031543,0.25922070999031543,145,True
long,2023-04-08 19:30:00,2023-04-09 07:30:00,20.15,20.01,-0.006947890818858382,-0.007742173617865666,-0.7742173617865666,48,False
short,2023-04-09 16:00:00,2023-04-10 20:15:00,20.12,20.61,-0.02377486656962635,-0.024555690480349224,-2.4555690480349224,113,False
short,2023-04-11 10:45:00,2023-04-11 22:45:00,22.39,23.15,-0.03282937365010796,-0.03360295540388758,-3.360295540388758,48,False
long,2023-04-12 03:15:00,2023-04-12 21:00:00,22.56,24.1,0.06826241134751787,0.06740797234042573,6.740797234042573,71,True
short,2023-04-15 13:00:00,2023-04-16 02:00:00,24.47,24.15,0.013250517598343725,0.012440079304347984,1.2440079304347984,52,True
short,2023-04-16 15:45:00,2023-04-17 03:45:00,24.3,25.7,-0.05447470817120614,-0.055230977120622415,-5.523097712062242,48,False
long,2023-04-17 12:15:00,2023-04-18 13:30:00,24.98,25.12,0.005604483586869602,0.004800160896717642,0.48001608967176423,101,True
short,2023-04-19 01:15:00,2023-04-19 14:00:00,24.67,23.21,0.062903920723826,0.062053767651874425,6.2053767651874425,51,True
long,2023-04-19 18:30:00,2023-04-20 16:30:00,23.11,22.21,-0.03894418000865418,-0.03971287089571596,-3.9712870895715957,88,False
long,2023-04-20 19:45:00,2023-04-21 07:45:00,21.8,22.01,0.009633027522935711,0.008825482642201843,0.8825482642201843,48,True
long,2023-04-21 13:30:00,2023-04-22 03:15:00,22.12,21.3,-0.037070524412296524,-0.03784071392405053,-3.784071392405053,55,False
short,2023-04-22 06:30:00,2023-04-22 18:30:00,21.37,21.7,-0.015207373271889368,-0.0159950498064515,-1.59950498064515,48,False
long,2023-04-23 04:30:00,2023-04-23 16:30:00,21.78,21.54,-0.011019283746556585,-0.01181031008264466,-1.181031008264466,48,False
long,2023-04-23 19:45:00,2023-04-24 07:45:00,21.28,21.3,0.0009398496240602405,0.00013925789473701045,0.013925789473701045,48,True
long,2023-04-24 21:15:00,2023-04-25 19:15:00,21.35,21.04,-0.014519906323185117,-0.015308132721311485,-1.5308132721311485,88,False
long,2023-04-27 01:15:00,2023-04-27 22:45:00,21.87,22.36,0.022405121170553155,0.02158736065843625,2.158736065843625,86,True
long,2023-04-28 20:00:00,2023-04-29 08:00:00,23.32,23.26,-0.002572898799313883,-0.0033706808919381492,-0.3370680891938149,48,False
short,2023-04-30 06:00:00,2023-04-30 19:45:00,23.28,23.17,0.004747518342684387,0.0039438810876133434,0.39438810876133434,55,True
short,2023-05-01 00:00:00,2023-05-01 17:15:00,22.73,21.91,0.03742583295298951,0.036596058274760424,3.6596058274760424,69,True
long,2023-05-01 20:30:00,2023-05-02 08:30:00,21.8,21.95,0.006880733944954143,0.006075390458715635,0.6075390458715635,48,True
short,2023-05-02 11:45:00,2023-05-03 02:30:00,21.97,21.81,0.00733608436497013,0.00653037667125167,0.653037667125167,59,True
short,2023-05-03 05:45:00,2023-05-03 20:30:00,21.83,21.62,0.00971322849213685,0.008905619463459802,0.8905619463459802,59,True
short,2023-05-04 11:00:00,2023-05-04 23:00:00,22.38,21.67,0.03276419012459608,0.03193814401476702,3.1938144014767023,48,True
short,2023-05-05 09:00:00,2023-05-06 10:00:00,21.84,22.51,-0.029764549089293713,-0.03054058221235001,-3.054058221235001,100,False
long,2023-05-06 14:30:00,2023-05-07 02:30:00,21.79,21.81,0.0009178522257915489,0.00011727809086736762,0.011727809086736762,48,True
short,2023-05-07 05:45:00,2023-05-07 17:45:00,21.98,22.49,-0.02267674522009777,-0.023458447452200826,-2.3458447452200826,48,False
short,2023-05-07 21:00:00,2023-05-08 09:00:00,22.53,21.08,0.06878557874762814,0.06793072129032285,6.793072129032285,48,True
short,2023-05-08 12:15:00,2023-05-10 09:15:00,21.22,20.51,0.03461725987323239,0.033789731604095596,3.3789731604095596,180,True
short,2023-05-10 12:30:00,2023-05-11 01:00:00,20.73,20.66,0.0033881897386254245,0.0025856397289449884,0.25856397289449884,50,True
long,2023-05-11 10:15:00,2023-05-11 22:15:00,20.58,20.21,-0.017978620019436176,-0.01876407999999974,-1.8764079999999739,48,False
short,2023-05-12 01:30:00,2023-05-13 05:45:00,20.14,21.04,-0.04277566539923949,-0.0435412917110265,-4.35412917110265,113,False
short,2023-05-13 09:00:00,2023-05-14 04:45:00,21.15,21.05,0.004750593824227822,0.003946954109263601,0.39469541092636007,79,True
short,2023-05-14 08:00:00,2023-05-14 20:00:00,21.1,20.92,0.008604206500955947,0.007797484512428232,0.7797484512428232,48,True
short,2023-05-15 00:30:00,2023-05-15 23:00:00,20.81,21.12,-0.014678030303030387,-0.015466130227272723,-1.5466130227272723,90,False
long,2023-05-16 02:15:00,2023-05-16 14:15:00,20.84,20.74,-0.004798464491362786,-0.00559446648752393,-0.559446648752393,48,False
short,2023-05-16 17:45:00,2023-05-17 11:15:00,20.74,20.62,0.005819592628515835,0.005015097885547881,0.5015097885547881,70,True
short,2023-05-17 17:45:00,2023-05-18 14:15:00,20.69,20.61,0.0038816108685104656,0.003078666200873492,0.3078666200873492,82,True
short,2023-05-18 22:15:00,2023-05-21 16:15:00,20.5,19.98,0.026026026026026106,0.025205369369369457,2.5205369369369457,264,True
short,2023-05-21 21:00:00,2023-05-24 03:15:00,19.74,19.81,-0.0035335689045936647,-0.004330582614840872,-0.4330582614840872,217,False
short,2023-05-24 10:15:00,2023-05-27 01:30:00,19.5,19.39,0.005673027333677139,0.0048686498194947525,0.48686498194947525,253,True
short,2023-05-27 04:45:00,2023-05-27 23:15:00,19.52,20.35,-0.040786240786240824,-0.041553458319410264,-4.155345831941027,74,False
short,2023-05-28 07:15:00,2023-05-30 12:00:00,20.51,21.28,-0.03618421052631582,-0.03695510894736831,-3.695510894736831,211,False
short,2023-05-30 17:30:00,2023-05-31 05:30:00,21.04,20.83,0.010081613058089411,0.009273709380701156,0.9273709380701156,48,True
short,2023-05-31 18:15:00,2023-06-02 07:00:00,20.67,21.01,-0.016182770109471667,-0.01696966648262721,-1.696966648262721,147,False
short,2023-06-02 12:00:00,2023-06-03 01:30:00,21.25,21.14,0.0052034058656575954,0.004399403973510019,0.4399403973510019,54,True
short,2023-06-03 05:45:00,2023-06-04 16:00:00,21.05,22.04,-0.044918330308529875,-0.0456822428312158,-4.56822428312158,137,False
short,2023-06-04 23:30:00,2023-06-05 15:00:00,21.93,21.52,0.019052044609665364,0.018236966022304957,1.8236966022304957,62,True
long,2023-06-05 18:15:00,2023-06-06 06:15:00,20.02,19.95,-0.0034965034965035446,-0.004293546853146757,-0.4293546853146757,48,False
short,2023-06-06 09:30:00,2023-06-07 06:45:00,20.07,20.08,-0.0004980079681273786,-0.0012974496414340786,-0.12974496414340786,85,False
long,2023-06-07 10:00:00,2023-06-08 02:45:00,19.71,18.81,-0.04566210045662111,-0.046425418082191805,-4.64254180821918,67,False
short,2023-06-08 09:00:00,2023-06-09 07:30:00,18.73,18.61,0.006448146157979728,0.005643148672756837,0.5643148672756837,90,True
long,2023-06-09 19:30:00,2023-06-10 07:30:00,17.61,14.43,-0.18057921635434415,-0.18123462187393524,-18.123462187393525,48,False
